ID_Num,Age,Gender,Income,Education_Level,Travel_Frequency,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Favorite_Season,Pets,Environmental_Concerns,Preference
1981,65,non-binary,29229,bachelor,8,4399,suburban,118,58,fall,1,1,0
1982,22,female,93997,high school,2,3542,urban,98,0,summer,1,1,0
1983,53,male,57998,doctorate,5,2691,urban,12,17,winter,0,0,0
1984,62,non-binary,23154,bachelor,1,2920,rural,33,46,spring,0,0,1
1990,22,male,65486,bachelor,5,2225,suburban,273,127,winter,0,0,0
1997,41,male,37328,bachelor,1,2683,rural,241,250,winter,1,0,1
1999,57,female,56928,high school,0,2270,suburban,47,113,fall,0,0,0
2028,68,male,37422,bachelor,6,4585,rural,169,222,fall,0,1,0
2029,30,female,47441,high school,4,2297,rural,118,72,spring,1,0,0
2038,27,non-binary,27775,master,2,1477,rural,226,74,spring,0,1,0
2043,66,female,67291,bachelor,9,3656,rural,28,54,spring,0,1,1
2047,22,male,97084,bachelor,4,4783,urban,110,205,winter,1,0,1
2054,36,female,119393,doctorate,6,1602,rural,119,152,spring,1,0,1
2055,31,male,74170,master,8,2197,rural,98,1,summer,0,0,0
2056,23,male,44456,bachelor,9,2195,rural,229,148,spring,0,1,0
2061,37,female,107694,master,8,3212,suburban,291,74,summer,0,0,0
2064,46,female,109151,master,8,3150,urban,170,180,fall,0,1,0
2070,40,female,28314,doctorate,1,4276,suburban,240,223,spring,0,1,0
2078,32,female,33917,bachelor,8,4285,suburban,134,209,spring,1,0,1
2080,39,male,106536,doctorate,8,1529,urban,18,39,summer,0,0,1
2084,34,male,20978,bachelor,5,2426,suburban,87,5,summer,1,0,0
2092,64,non-binary,116417,high school,9,3557,urban,248,210,summer,1,0,0
2093,64,non-binary,48747,bachelor,9,1264,suburban,162,126,summer,1,1,0
2095,23,male,72877,doctorate,5,1244,urban,118,96,spring,0,0,0
2100,57,male,105652,bachelor,1,887,rural,212,205,fall,1,1,0
2101,44,female,29485,high school,5,767,rural,116,105,fall,1,0,0
2110,45,non-binary,36706,master,9,553,rural,129,36,fall,1,0,0
2111,59,male,30467,bachelor,1,2594,rural,122,275,spring,1,1,0
2117,43,female,76219,master,4,1097,suburban,74,69,summer,1,1,0
2123,29,female,41133,high school,9,2436,suburban,233,189,summer,1,0,0
2135,63,female,114269,doctorate,0,898,urban,142,244,summer,1,1,0
2140,38,non-binary,40889,high school,0,3359,suburban,60,195,fall,1,0,0
2142,55,male,86217,master,3,1407,rural,258,25,summer,1,0,0
2143,46,female,75327,master,4,1687,rural,172,102,summer,1,0,0
2146,31,female,78958,bachelor,0,2700,rural,185,155,spring,1,0,0
2149,69,female,67258,doctorate,4,2533,urban,11,84,fall,0,1,1
2156,24,male,43586,master,9,1817,rural,79,185,fall,0,0,0
2179,47,female,36050,bachelor,5,4395,urban,132,175,summer,1,1,1
2181,48,non-binary,93750,high school,1,686,urban,167,265,fall,1,1,0
2190,38,male,37199,doctorate,9,2917,suburban,147,74,spring,1,1,0
2192,40,non-binary,107867,doctorate,6,525,suburban,196,105,summer,1,1,0
2195,48,female,56352,bachelor,3,4833,urban,112,221,fall,0,0,0
2199,65,non-binary,70849,bachelor,8,4755,suburban,247,17,summer,1,0,0
2209,27,female,27087,master,0,3302,suburban,30,203,spring,1,1,1
2221,68,non-binary,52007,doctorate,6,4003,urban,230,142,spring,0,0,0
2231,33,female,63816,high school,8,2730,urban,192,211,winter,0,1,0
2233,40,non-binary,112718,bachelor,4,3446,rural,259,224,spring,0,1,0
2234,29,non-binary,25165,master,8,1954,rural,92,11,winter,1,0,0
2235,32,non-binary,44317,doctorate,1,654,urban,236,288,winter,1,0,0
2240,30,non-binary,71330,doctorate,1,737,urban,174,33,winter,1,1,0
2241,25,female,35203,master,7,2594,suburban,85,16,spring,1,1,0
2244,56,non-binary,97200,master,2,1619,rural,194,8,summer,1,0,0
2248,59,female,21490,high school,0,3092,urban,4,295,spring,0,1,0
2250,19,female,93198,high school,4,3605,rural,241,7,winter,1,1,0
2251,18,male,113299,bachelor,6,4430,rural,32,83,winter,1,0,0
2254,57,female,101931,doctorate,2,3284,suburban,294,252,spring,1,1,0
2255,49,non-binary,25937,master,0,3528,suburban,110,234,fall,1,0,1
2257,50,non-binary,55581,doctorate,6,4271,rural,155,155,spring,0,1,0
2261,35,female,22969,master,2,638,suburban,51,110,summer,1,0,1
2276,23,male,82545,bachelor,1,4091,rural,73,75,winter,1,0,0
2278,25,female,100508,master,7,2760,rural,154,256,spring,0,1,0
2281,30,non-binary,54803,master,4,3909,urban,218,150,winter,1,0,0
2289,55,male,114551,doctorate,3,2558,rural,194,177,fall,0,1,0
2296,25,female,86660,high school,9,2503,rural,231,86,spring,1,1,0
2297,32,male,24565,bachelor,7,1337,urban,188,54,summer,1,0,0
2298,55,non-binary,73579,bachelor,6,660,urban,76,159,fall,0,1,0
2300,56,female,22652,high school,3,1346,suburban,168,101,summer,0,1,0
2303,39,female,75704,bachelor,7,3811,suburban,97,266,spring,1,0,0
2304,54,female,30443,high school,1,4501,rural,0,137,winter,1,1,1
2306,37,non-binary,35584,master,0,1224,rural,194,3,fall,0,1,0
2314,43,female,92651,high school,9,2852,suburban,104,101,summer,0,1,0
2315,24,non-binary,45925,bachelor,4,3852,urban,237,36,spring,0,0,0
2321,35,non-binary,43003,doctorate,0,4396,suburban,47,297,fall,1,0,0
2324,32,non-binary,99044,high school,6,1482,rural,31,255,summer,1,0,1
2327,55,male,48485,master,9,1720,rural,114,239,spring,0,0,0
2329,41,non-binary,26969,master,8,3247,suburban,131,15,summer,0,1,0
2338,69,female,88564,master,3,4553,rural,217,119,spring,0,1,0
2340,29,male,97904,doctorate,7,2156,urban,195,92,winter,0,0,0
2353,33,male,89000,high school,2,3830,urban,216,209,winter,1,1,0
2360,50,non-binary,88787,high school,8,3722,suburban,146,271,winter,1,0,0
2361,54,female,22075,bachelor,0,2249,rural,41,246,summer,1,1,0
2362,45,male,27427,master,5,967,rural,41,250,winter,0,1,1
2368,56,female,97227,doctorate,1,1217,rural,298,125,fall,1,1,0
2370,44,male,87643,doctorate,5,1863,suburban,290,48,fall,0,1,0
2383,27,non-binary,21083,doctorate,1,2491,urban,115,72,spring,1,1,0
2385,19,male,110308,bachelor,4,3573,rural,180,167,fall,1,0,0
2388,53,female,115523,doctorate,0,2087,urban,153,189,fall,1,1,1
2404,65,non-binary,68675,master,1,4282,suburban,289,133,spring,1,0,0
2415,64,non-binary,36620,bachelor,3,4512,suburban,184,229,winter,0,1,0
2417,42,female,98254,high school,3,1351,urban,36,109,spring,1,1,0
2423,57,female,37968,bachelor,3,3245,suburban,257,128,winter,1,1,0
2430,43,non-binary,104793,bachelor,9,2454,rural,185,288,winter,0,0,1
2436,46,male,59520,high school,6,1416,urban,118,91,winter,0,0,0
2437,29,non-binary,91518,high school,8,2595,suburban,101,176,fall,0,1,0
2446,53,non-binary,51452,high school,5,3202,suburban,78,89,summer,0,1,0
2451,19,female,71243,doctorate,8,4043,urban,152,119,fall,0,0,0
2452,35,male,111492,master,6,3127,rural,222,77,summer,1,1,0
2453,24,male,61266,high school,7,3233,urban,162,27,summer,1,0,0
2455,60,non-binary,28014,high school,9,1844,urban,71,143,summer,1,1,1
2456,29,male,87511,bachelor,3,2905,rural,287,245,fall,0,0,0
2461,45,male,101384,high school,5,788,suburban,208,33,summer,0,1,0
2469,39,male,71293,doctorate,2,1630,urban,176,91,winter,0,0,0
2470,55,non-binary,46489,high school,0,4873,urban,66,178,winter,1,0,1
2471,36,non-binary,65546,doctorate,9,718,rural,122,9,spring,1,1,0
2485,29,non-binary,78259,master,1,3164,rural,88,138,winter,1,0,1
2495,21,female,116246,master,2,3988,rural,187,146,winter,1,0,0
2496,50,non-binary,22655,high school,0,3526,urban,273,33,winter,0,0,0
2500,39,male,50257,bachelor,8,2698,rural,187,244,fall,1,1,0
2502,45,male,27981,doctorate,7,671,suburban,260,87,summer,0,1,0
2508,23,non-binary,27363,bachelor,4,1822,rural,152,78,spring,0,1,0
2518,19,female,42556,high school,8,1141,rural,123,261,spring,0,1,1
2533,18,non-binary,96467,bachelor,8,711,rural,66,272,fall,0,0,1
2538,41,male,78368,high school,1,3409,suburban,254,148,summer,1,0,0
2542,34,male,112336,high school,4,1542,suburban,165,50,fall,1,1,0
2544,58,female,97401,high school,4,725,suburban,126,128,fall,0,1,1
2548,60,male,87610,bachelor,5,2437,urban,123,36,fall,1,0,0
2552,38,non-binary,75925,master,0,4911,rural,129,295,winter,0,1,1
2563,37,male,108524,doctorate,3,3579,urban,36,169,spring,1,0,0
2568,27,male,58677,high school,4,540,suburban,288,80,summer,0,1,0
2575,37,female,72532,master,0,1845,rural,74,2,spring,1,0,0
2581,44,non-binary,49512,high school,5,2799,urban,87,109,winter,0,0,0
2582,55,non-binary,113774,doctorate,4,991,rural,7,127,summer,1,1,0
2586,29,female,79847,master,0,3865,urban,286,8,fall,0,0,0
2592,65,female,94196,master,4,1237,urban,126,280,spring,0,1,1
2593,48,female,106407,high school,6,2515,suburban,76,93,fall,0,0,0
2602,51,non-binary,82667,doctorate,0,3215,suburban,267,2,summer,1,1,0
2609,23,female,24517,high school,6,4909,suburban,15,197,fall,0,1,0
2619,65,non-binary,108794,doctorate,5,1872,suburban,130,59,fall,1,1,0
2625,27,female,63327,high school,1,3875,suburban,119,37,spring,1,0,0
2627,27,male,59665,high school,3,2132,urban,169,180,summer,0,0,0
2628,50,male,51480,high school,9,2801,rural,292,125,winter,1,1,0
2640,46,female,29701,bachelor,0,1621,urban,107,20,fall,0,1,0
2642,46,female,87870,high school,8,3530,suburban,227,44,fall,0,0,0
2650,53,female,71306,doctorate,9,3886,suburban,274,5,summer,1,0,0
2653,56,male,84422,doctorate,7,4613,suburban,177,165,summer,1,0,0
2657,36,female,87210,high school,9,582,suburban,89,198,spring,1,0,0
2658,26,male,33426,bachelor,7,4545,suburban,108,226,winter,1,0,1
2663,23,male,87838,high school,0,1255,rural,107,57,winter,0,1,0
2664,65,male,42416,bachelor,9,2799,suburban,252,246,winter,1,1,0
2670,49,female,89032,doctorate,9,1791,urban,224,126,summer,0,1,0
2692,19,female,63913,bachelor,8,1950,rural,214,119,spring,0,1,0
2716,22,non-binary,25742,master,3,3082,rural,296,157,winter,1,0,0
2720,51,female,69409,high school,1,3418,rural,67,299,winter,1,1,1
2723,31,non-binary,46431,bachelor,5,2048,suburban,222,211,fall,1,1,0
2728,46,male,112086,doctorate,5,672,rural,21,269,summer,1,1,1
2733,37,non-binary,94585,high school,0,3916,suburban,193,25,spring,1,0,0
2735,25,male,24263,bachelor,8,1325,rural,2,104,spring,1,0,1
2753,56,male,112302,doctorate,6,4949,rural,203,233,summer,1,1,1
2757,35,female,83279,bachelor,3,2542,suburban,69,246,winter,1,0,0
2764,65,non-binary,56879,bachelor,5,3470,suburban,72,2,spring,1,0,0
2765,31,non-binary,73864,high school,8,3765,urban,25,287,fall,0,1,1
2769,24,female,56302,master,2,3675,urban,77,276,spring,1,0,1
2775,26,male,84765,bachelor,1,4349,suburban,25,32,winter,0,1,0
2780,63,non-binary,87683,high school,9,3287,rural,213,103,winter,1,1,0
2789,49,non-binary,78804,high school,8,3225,suburban,67,168,fall,1,0,0
2790,56,male,83599,master,4,1931,suburban,273,23,summer,0,0,0
2802,52,non-binary,30970,master,7,2322,rural,241,299,fall,1,1,0
2804,44,non-binary,39781,master,4,1457,rural,89,111,winter,1,0,1
2808,45,male,98658,master,3,4374,suburban,125,52,winter,1,1,0
2813,39,non-binary,116632,bachelor,9,3071,suburban,291,217,spring,0,0,0
2817,51,female,101739,doctorate,5,2956,suburban,4,73,winter,1,1,1
2822,32,male,83010,bachelor,4,1018,suburban,153,183,spring,1,0,1
2825,23,female,115899,high school,7,3358,suburban,174,218,summer,0,0,0
2830,46,female,66105,bachelor,7,2549,suburban,286,130,winter,0,1,0
2834,62,female,41686,master,4,2939,suburban,182,148,winter,0,1,0
2839,37,female,30938,bachelor,2,3631,suburban,291,70,winter,0,0,0
2846,48,female,28468,doctorate,2,2211,suburban,92,85,fall,0,1,0
2868,53,non-binary,101739,bachelor,7,4536,suburban,106,137,summer,1,1,1
2870,61,female,89990,high school,1,2218,urban,105,214,winter,1,1,0
2878,65,non-binary,39350,doctorate,7,2725,suburban,248,119,fall,1,0,0
2913,63,non-binary,119229,high school,8,2557,rural,28,238,fall,1,1,1
2921,57,male,74037,high school,9,4818,urban,235,116,spring,0,0,0
2926,20,non-binary,85086,doctorate,8,1655,suburban,211,29,spring,1,0,0
2932,42,female,78461,master,3,814,suburban,1,188,summer,1,1,1
2933,27,male,73378,doctorate,0,2398,rural,124,272,fall,0,0,1
2943,51,male,73960,high school,1,4584,rural,36,118,winter,1,1,0
2957,25,female,20685,bachelor,1,3393,urban,295,296,fall,1,1,0
2959,56,female,50652,high school,1,3999,suburban,150,121,summer,0,0,0
2961,52,non-binary,104399,doctorate,2,3516,urban,147,267,winter,1,1,1
2985,45,female,63441,master,0,1618,urban,116,193,spring,0,1,0
2987,35,male,42242,doctorate,1,743,urban,182,126,spring,0,0,0
2988,18,non-binary,104645,master,1,3271,urban,49,294,winter,0,0,0
2997,26,female,109223,master,1,4074,rural,236,282,summer,0,0,1
2999,32,non-binary,55320,master,8,4199,suburban,160,96,winter,0,0,0
3003,51,female,50584,doctorate,6,1641,suburban,120,80,summer,0,1,0
3013,26,non-binary,46349,high school,9,841,rural,222,264,fall,0,0,1
3018,24,female,80663,bachelor,7,2116,suburban,150,5,summer,0,1,0
3027,42,non-binary,104610,doctorate,3,3091,suburban,44,191,spring,0,1,0
3028,34,female,113049,doctorate,0,1596,suburban,196,239,winter,1,0,0
3031,32,female,92565,doctorate,7,4256,urban,267,56,spring,1,0,0
3033,24,non-binary,91088,master,0,2644,urban,234,84,spring,1,0,0
3035,22,female,82617,high school,1,3494,rural,162,218,winter,1,1,1
3041,36,non-binary,29671,doctorate,5,1308,suburban,150,164,summer,0,1,0
3043,20,non-binary,67939,doctorate,0,4863,suburban,175,223,spring,0,0,1
3045,41,female,102315,high school,7,1844,urban,289,280,winter,0,0,0
3046,31,non-binary,81361,high school,3,2322,rural,9,92,fall,1,0,1
3050,32,non-binary,104591,doctorate,8,1983,rural,57,211,spring,0,0,1
3056,22,non-binary,87772,master,5,2940,urban,134,145,spring,0,1,1
3057,65,female,39682,bachelor,1,582,urban,105,225,summer,0,1,0
3065,69,female,55624,doctorate,2,3641,urban,227,94,winter,1,0,0
3077,53,male,42393,doctorate,4,3754,rural,72,102,fall,0,1,0
3080,20,female,37288,bachelor,1,3456,urban,4,245,fall,0,0,0
3081,48,female,90462,master,7,1146,suburban,20,171,summer,1,0,0
3090,45,male,65435,bachelor,6,3220,rural,225,254,spring,0,1,1
3096,27,female,106625,bachelor,5,2666,rural,289,147,spring,1,0,0
3097,28,male,64486,high school,5,3255,urban,170,211,winter,0,1,1
3103,61,male,37800,doctorate,2,520,urban,21,127,winter,1,1,1
3105,59,non-binary,26499,master,3,4521,urban,118,167,winter,0,0,1
3110,52,non-binary,72186,doctorate,3,4875,urban,162,237,spring,1,0,0
3114,40,male,111189,master,0,2758,urban,185,155,fall,1,0,0
3117,52,female,93138,master,9,4589,suburban,246,120,summer,0,0,0
3118,37,non-binary,51995,doctorate,5,752,suburban,21,2,spring,1,1,0
3119,46,non-binary,51735,high school,4,2913,rural,105,98,summer,1,1,0
3120,46,male,26943,doctorate,6,623,rural,189,87,fall,0,0,0
3123,58,female,95784,master,5,3362,urban,171,128,spring,1,1,0
3124,68,male,99490,high school,0,3589,urban,6,139,spring,1,1,0
3126,68,female,106313,bachelor,1,3273,rural,269,248,summer,0,1,0
3128,59,male,61821,doctorate,0,4019,suburban,246,232,summer,0,1,0
3136,63,non-binary,108857,high school,0,3288,urban,211,165,fall,0,0,0
3144,67,female,59087,high school,0,1784,urban,83,23,summer,0,1,0
3145,29,female,37185,doctorate,6,932,rural,165,40,spring,0,1,0
3147,45,male,111572,master,1,4996,urban,107,298,spring,0,0,1
3157,26,male,53345,bachelor,1,559,suburban,220,207,winter,1,1,0
3165,50,male,27853,doctorate,7,4849,urban,43,228,spring,1,0,1
3168,42,male,34242,doctorate,2,3587,rural,28,183,summer,0,0,1
3171,59,male,110752,master,7,1794,urban,195,102,summer,1,0,0
3173,66,male,58690,high school,6,4541,suburban,51,33,summer,0,0,0
3178,22,male,23377,bachelor,8,1367,urban,213,196,summer,0,0,0
3183,25,non-binary,38548,bachelor,3,1757,rural,187,37,winter,0,1,0
3186,40,female,85273,master,9,958,rural,87,139,summer,1,1,1
3191,59,male,110613,high school,8,1921,suburban,204,92,summer,0,0,0
3200,40,non-binary,88418,doctorate,3,556,urban,22,100,winter,1,0,0
3204,45,male,75664,bachelor,8,4744,urban,181,278,fall,1,0,0
3224,36,female,49015,bachelor,0,3383,urban,291,74,summer,1,1,0
3228,60,female,110838,master,9,4596,urban,223,38,winter,0,1,0
3231,26,female,62815,master,4,767,suburban,125,12,fall,0,0,0
3232,63,female,58577,high school,4,2034,urban,17,65,winter,0,0,0
3233,46,non-binary,40197,high school,0,2891,rural,4,108,fall,1,1,1
3237,46,non-binary,68736,high school,2,3163,suburban,5,157,spring,0,0,0
3247,33,male,24179,master,7,3578,suburban,118,65,spring,1,1,0
3248,54,female,89078,bachelor,9,4778,rural,159,157,summer,1,1,0
3252,21,female,101992,doctorate,0,1980,rural,260,263,winter,0,1,1
3255,45,male,104914,master,1,2234,rural,245,96,winter,1,1,0
3262,51,male,46389,high school,7,3921,suburban,74,118,winter,0,0,1
3269,22,female,54741,master,4,713,rural,69,120,spring,0,1,1
3272,54,female,70560,high school,0,2919,urban,10,124,fall,0,1,0
3275,32,female,113873,master,8,3715,urban,10,256,summer,1,1,0
3278,55,non-binary,82515,master,9,1405,urban,230,253,summer,0,0,1
3279,30,male,65152,doctorate,3,3568,rural,227,32,spring,0,0,0
3309,65,male,52010,high school,0,4691,urban,215,234,summer,1,1,1
3310,30,female,44554,doctorate,8,4681,rural,13,133,spring,0,0,0
3314,45,male,49404,doctorate,2,1500,urban,36,99,summer,0,1,1
3322,61,non-binary,25734,bachelor,6,2763,urban,239,1,fall,0,0,0
3325,56,female,99676,bachelor,3,2798,rural,224,45,fall,0,0,0
3330,39,male,35811,bachelor,6,1450,urban,42,171,summer,0,0,1
3333,31,female,49285,doctorate,5,3056,suburban,264,263,summer,1,1,0
3335,44,male,92603,master,5,4172,suburban,4,252,spring,0,1,1
3339,25,female,45786,doctorate,4,3353,suburban,293,33,spring,1,0,0
3345,57,non-binary,47788,doctorate,2,1900,urban,1,7,winter,1,0,1
3346,56,male,97714,high school,3,4493,suburban,95,117,spring,1,1,0
3351,38,non-binary,43847,bachelor,9,2053,rural,220,8,spring,1,0,0
3352,63,female,65349,master,7,948,urban,146,179,spring,0,0,1
3353,34,male,45424,high school,2,564,suburban,96,272,summer,0,1,1
3355,27,male,27553,master,3,3846,urban,99,71,winter,0,1,0
3365,60,female,51052,doctorate,2,4906,rural,70,79,summer,0,1,0
3373,44,male,98573,doctorate,5,1534,rural,159,117,summer,0,0,0
3380,30,male,98753,bachelor,8,2550,urban,43,144,summer,1,0,1
3382,36,female,119699,master,9,4545,urban,252,22,fall,1,0,0
3383,32,male,92564,doctorate,0,4006,suburban,80,241,spring,1,0,0
3384,32,male,85888,bachelor,4,1790,rural,183,188,spring,1,0,0
3392,37,male,94274,bachelor,1,4231,suburban,194,296,spring,0,1,1
3393,37,non-binary,113165,doctorate,3,756,suburban,130,166,fall,1,0,0
3402,26,male,85246,doctorate,6,2165,rural,261,38,fall,0,0,0
3411,21,female,41713,bachelor,4,1492,suburban,164,59,spring,1,1,0
3414,64,non-binary,68679,high school,9,1404,rural,11,161,fall,1,1,1
3417,55,non-binary,74124,bachelor,0,4910,suburban,170,98,summer,0,1,0
3425,62,non-binary,111142,master,9,4427,rural,234,279,summer,1,1,0
3426,34,male,89205,high school,2,1497,suburban,83,23,spring,0,0,0
3429,40,female,80843,high school,5,2960,rural,214,297,winter,0,0,0
3432,69,female,105525,doctorate,4,4447,suburban,211,216,summer,0,1,0
3449,63,female,81841,bachelor,8,2174,urban,257,62,fall,0,0,0
3450,33,female,88937,doctorate,5,907,suburban,45,139,spring,0,0,0
3451,38,female,26082,doctorate,9,3235,suburban,42,156,summer,0,0,0
3452,55,non-binary,102735,high school,9,4897,rural,169,240,spring,1,1,1
3463,68,male,98734,high school,7,3448,urban,216,150,spring,0,0,0
3468,47,female,72581,high school,2,3838,rural,52,173,summer,0,0,0
3472,49,male,99307,doctorate,5,4575,suburban,247,60,summer,1,1,0
3476,21,non-binary,42575,high school,5,2006,rural,30,161,summer,1,1,0
3479,39,female,50265,doctorate,0,4235,urban,132,131,spring,1,1,0
3488,61,female,102177,doctorate,9,3578,urban,88,257,summer,0,1,0
3489,56,non-binary,50592,doctorate,3,3256,suburban,275,44,winter,1,0,0
3495,27,female,42790,bachelor,7,578,suburban,11,223,fall,1,1,1
3511,20,non-binary,80919,high school,2,2958,suburban,93,194,fall,1,0,0
3513,39,male,112356,master,8,3989,suburban,91,277,winter,1,0,0
3517,19,female,107080,master,2,4525,suburban,172,20,spring,1,1,0
3520,51,male,42860,bachelor,1,3550,suburban,14,277,fall,0,0,0
3521,47,non-binary,98780,doctorate,7,4048,suburban,14,2,spring,1,0,0
3526,28,non-binary,105045,bachelor,6,3473,rural,87,204,summer,0,0,1
3535,41,non-binary,36278,doctorate,0,4357,urban,224,47,fall,0,1,0
3536,32,male,48738,doctorate,5,3149,rural,199,44,spring,0,0,0
3545,42,non-binary,104881,bachelor,5,3805,urban,261,175,winter,0,1,0
3549,46,female,95631,doctorate,4,2373,suburban,145,161,spring,0,1,0
3552,69,non-binary,32534,high school,5,3929,urban,129,193,fall,1,1,0
3562,67,non-binary,23840,doctorate,8,3036,suburban,247,78,winter,1,0,0
3567,49,non-binary,60894,bachelor,5,1186,urban,118,201,summer,1,0,1
